sequenceID,n.segments,possible.fp,fp,possible.fn,fn,labels,errors,min.log.lambda,max.log.lambda,loss
574_chr1,9,1,1,0,0,1,1,-2.91677194701535,-2.82598651628926,4.97726662664954
574_chr1,11,1,1,0,0,1,1,-2.94865514758865,-2.91677194701535,4.86905048783648
574_chr1,12,1,1,0,0,1,1,-2.98529385341144,-2.94865514758865,4.81664034535553
574_chr1,14,1,1,0,0,1,1,-2.98933149014527,-2.98529385341144,4.71559103630468
574_chr1,15,1,1,0,0,1,1,-3.04678663095153,-2.98933149014527,4.6652699706947
574_chr1,19,1,1,0,0,1,1,-3.1806618924964,-3.04678663095153,4.47522456724253
574_chr1,20,1,1,0,0,1,1,-Inf,-3.1806618924964,4.43366642824707
574_chr2,1,1,0,0,0,1,0,-1.88648200270081,Inf,2.90943939830433
574_chr2,2,1,1,0,0,1,1,-2.81922275055132,-1.88648200270081,2.75783518329986
574_chr2,4,1,1,0,0,1,1,-2.85368172476817,-2.81922275055132,2.63853060449149
574_chr2,6,1,1,0,0,1,1,-3.08841135191754,-2.85368172476817,2.52326711335552
574_chr2,8,1,1,0,0,1,1,-3.29844557158877,-3.08841135191754,2.43211851646225
574_chr2,9,1,1,0,0,1,1,-3.40855123851922,-3.29844557158877,2.39517797223518
574_chr2,11,1,1,0,0,1,1,-3.40878807918894,-3.40855123851922,2.32899976446263
574_chr2,14,1,1,0,0,1,1,-3.46630189767153,-3.40878807918894,2.22975596055649
574_chr2,16,1,1,0,0,1,1,-3.53050793580532,-3.46630189767153,2.16729132522692
574_chr2,19,1,1,0,0,1,1,-3.69134303230046,-3.53050793580532,2.07942122133489
574_chr2,20,1,1,0,0,1,1,-Inf,-3.69134303230046,2.0544827349866
574_chr3,1,1,0,0,0,1,0,-2.38662812299305,Inf,2.26556813920403
574_chr3,3,1,1,0,0,1,1,-3.00411386861397,-2.38662812299305,2.08168980043997
574_chr3,4,1,1,0,0,1,1,-3.18610023819663,-3.00411386861397,2.03210712881112
574_chr3,5,1,1,0,0,1,1,-3.19211610796241,-3.18610023819663,1.99077438390119
574_chr3,6,1,1,0,0,1,1,-3.41478494652337,-3.19211610796241,1.94968954496901
574_chr3,7,1,1,0,0,1,1,-3.48914895588328,-3.41478494652337,1.91680606732164
574_chr3,10,1,1,0,0,1,1,-3.57424816577706,-3.48914895588328,1.82522554489856
574_chr3,11,1,1,0,0,1,1,-3.62119617749471,-3.57424816577706,1.79718904824856
574_chr3,12,1,1,0,0,1,1,-3.62912746791129,-3.62119617749471,1.77043838943756
574_chr3,13,1,1,0,0,1,1,-3.63855030613474,-3.62912746791129,1.74389905871041
574_chr3,14,1,1,0,0,1,1,-3.69235465713425,-3.63855030613474,1.71760862928327
574_chr3,17,1,1,0,0,1,1,-3.83337320790709,-3.69235465713425,1.64286881714511
574_chr3,19,1,1,0,0,1,1,-3.99542427269954,-3.83337320790709,1.5995958012336
574_chr3,20,1,1,0,0,1,1,-Inf,-3.99542427269954,1.58119616294335
574_chr4,1,1,0,0,0,1,0,-2.20705347441456,Inf,2.91545191999981
574_chr4,2,1,1,0,0,1,1,-2.29639328736707,-2.20705347441456,2.80542755903741
574_chr4,3,1,1,0,0,1,1,-2.66142025505934,-2.29639328736707,2.70480645758933
574_chr4,4,1,1,0,0,1,1,-2.71319501088793,-2.66142025505934,2.63495750964676
574_chr4,6,1,1,0,0,1,1,-2.84959358771552,-2.71319501088793,2.5023083893693
574_chr4,7,1,1,0,0,1,1,-3.11532888334992,-2.84959358771552,2.44444055507412
574_chr4,8,1,1,0,0,1,1,-3.23187018205379,-3.11532888334992,2.40007664087891
574_chr4,10,1,1,0,0,1,1,-3.29119748111474,-3.23187018205379,2.32110946448142
574_chr4,12,1,1,0,0,1,1,-3.4096527276033,-3.29119748111474,2.24669093385195
574_chr4,14,1,1,0,0,1,1,-3.42109662916901,-3.4096527276033,2.18058558052132
574_chr4,16,1,1,0,0,1,1,-3.45074274903778,-3.42109662916901,2.11523241813851
574_chr4,19,1,1,0,0,1,1,-3.48543282488977,-3.45074274903778,2.02006621986347
574_chr4,20,1,1,0,0,1,1,-Inf,-3.48543282488977,1.98942572627299
574_chr11,1,1,0,0,0,1,0,-2.46039065518343,Inf,1.70522714893237
574_chr11,2,1,0,0,0,1,0,-3.17189645928333,-2.46039065518343,1.61982556705316
574_chr11,3,1,1,0,0,1,1,-3.26997604892228,-3.17189645928333,1.57790155177644
574_chr11,5,1,1,0,0,1,1,-3.40800177738582,-3.26997604892228,1.50188687701451
574_chr11,9,1,1,0,0,1,1,-3.43390354917005,-3.40800177738582,1.36945771677996
574_chr11,11,1,1,0,0,1,1,-3.58217255615002,-3.43390354917005,1.30493619040485
574_chr11,13,1,1,0,0,1,1,-3.63275567834824,-3.58217255615002,1.24930578545564
574_chr11,16,1,1,0,0,1,1,-3.63509917907967,-3.63275567834824,1.16997614069553
574_chr11,17,1,1,0,0,1,1,-3.67815911675567,-3.63509917907967,1.14359482291268
574_chr11,19,1,1,0,0,1,1,-3.76939013251014,-3.67815911675567,1.09305592260935
574_chr11,20,1,1,0,0,1,1,-Inf,-3.76939013251014,1.06998979633031
574_chr17,1,1,0,0,0,1,0,-0.543695721850064,Inf,5.41892660849001
574_chr17,3,1,1,0,0,1,1,-1.25060731308456,-0.543695721850064,4.25772950505155
574_chr17,4,1,1,0,0,1,1,-1.4597611720229,-1.25060731308456,3.97139865347832
574_chr17,5,1,1,0,0,1,1,-2.00369760875825,-1.4597611720229,3.73910690760509
574_chr17,8,1,1,0,0,1,1,-2.18329533937706,-2.00369760875825,3.33459953657978
574_chr17,10,1,1,0,0,1,1,-2.31890828087706,-2.18329533937706,3.10926026951294
574_chr17,11,1,1,0,0,1,1,-2.47724047345295,-2.31890828087706,3.01087933817085
574_chr17,13,1,1,0,0,1,1,-2.68071232866746,-2.47724047345295,2.8429300653876
574_chr17,15,1,1,0,0,1,1,-2.69537919975527,-2.68071232866746,2.705901401298
574_chr17,16,1,1,0,0,1,1,-2.80958193374277,-2.69537919975527,2.63838462672298
574_chr17,17,1,1,0,0,1,1,-2.83059316422616,-2.80958193374277,2.57815445939275
574_chr17,18,1,1,0,0,1,1,-2.8411743659039,-2.83059316422616,2.51917659965738
574_chr17,20,1,1,0,0,1,1,-Inf,-2.8411743659039,2.40246241340305
575_chr1,1,1,0,0,0,1,0,-0.853026871215162,Inf,6.01612854552387
575_chr1,2,1,1,0,0,1,1,-1.85633493470886,-0.853026871215162,5.59000538752663
575_chr1,4,1,1,0,0,1,1,-2.02461325837749,-1.85633493470886,5.27751693242063
575_chr1,5,1,1,0,0,1,1,-2.41924913143845,-2.02461325837749,5.14547203184736
575_chr1,7,1,1,0,0,1,1,-2.73172693373062,-2.41924913143845,4.96749520988772
575_chr1,9,1,1,0,0,1,1,-2.75346810334911,-2.73172693373062,4.83728169494232
575_chr1,10,1,1,0,0,1,1,-2.85188138690968,-2.75346810334911,4.77357515815534
575_chr1,12,1,1,0,0,1,1,-2.99364548000969,-2.85188138690968,4.65810396688347
575_chr1,13,1,1,0,0,1,1,-3.01412471644056,-2.99364548000969,4.60799951826281
575_chr1,15,1,1,0,0,1,1,-3.08420233688869,-3.01412471644056,4.50982195167583
575_chr1,17,1,1,0,0,1,1,-3.10123648895427,-3.08420233688869,4.41828890044892
575_chr1,20,1,1,0,0,1,1,-Inf,-3.10123648895427,4.28330829852037
575_chr2,1,1,0,0,0,1,0,-1.92888115679325,Inf,2.66073532885044
575_chr2,2,1,1,0,0,1,1,-2.75862583975014,-1.92888115679325,2.51542464140809
575_chr2,4,1,1,0,0,1,1,-3.12557363757209,-2.75862583975014,2.38866703905471
575_chr2,6,1,1,0,0,1,1,-3.27240001050361,-3.12557363757209,2.30084356510463
575_chr2,8,1,1,0,0,1,1,-3.31915742564824,-3.27240001050361,2.22501292385874
575_chr2,10,1,1,0,0,1,1,-3.36971074174462,-3.31915742564824,2.15264631177985
575_chr2,12,1,1,0,0,1,1,-3.52226997261216,-3.36971074174462,2.08384713924223
575_chr2,15,1,1,0,0,1,1,-3.62271130646558,-3.52226997261216,1.99525017485419
575_chr2,17,1,1,0,0,1,1,-3.7194583167691,-3.62271130646558,1.94182985725026
575_chr2,19,1,1,0,0,1,1,-3.87573405029678,-3.7194583167691,1.89333566017884
575_chr2,20,1,1,0,0,1,1,-Inf,-3.87573405029678,1.87259655144286
575_chr3,1,1,0,0,0,1,0,-2.32929408813316,Inf,3.11912570619523
575_chr3,3,1,1,0,0,1,1,-2.89243051018672,-2.32929408813316,2.92439679907624
575_chr3,5,1,1,0,0,1,1,-3.02378081705755,-2.89243051018672,2.81351420291108
575_chr3,6,1,1,0,0,1,1,-3.12074677547992,-3.02378081705755,2.76489714467064
575_chr3,9,1,1,0,0,1,1,-3.13838494082921,-3.12074677547992,2.63252452895474
575_chr3,11,1,1,0,0,1,1,-3.1682313706884,-3.13838494082921,2.54581901163108
575_chr3,13,1,1,0,0,1,1,-3.21626743639983,-3.1682313706884,2.46166310676847
575_chr3,14,1,1,0,0,1,1,-3.2513681474829,-3.21626743639983,2.42155863503754
575_chr3,15,1,1,0,0,1,1,-3.32004861817146,-3.2513681474829,2.38283743976789
575_chr3,19,1,1,0,0,1,1,-3.37044464215858,-3.32004861817146,2.23823314331909
575_chr3,20,1,1,0,0,1,1,-Inf,-3.37044464215858,2.20385879365917
575_chr4,1,1,0,0,0,1,0,-2.50332641020795,Inf,2.71285648713892
575_chr4,3,1,1,0,0,1,1,-3.04944284849092,-2.50332641020795,2.54923167938115
575_chr4,5,1,1,0,0,1,1,-3.06629099381503,-3.04944284849092,2.4544610437027
575_chr4,7,1,1,0,0,1,1,-3.15336931696113,-3.06629099381503,2.36127374189347
575_chr4,9,1,1,0,0,1,1,-3.22787889448569,-3.15336931696113,2.27585776703097
575_chr4,11,1,1,0,0,1,1,-3.24429940905527,-3.22787889448569,2.19657478009796
575_chr4,13,1,1,0,0,1,1,-3.31560726379203,-3.24429940905527,2.11858303020543
575_chr4,15,1,1,0,0,1,1,-3.37931832134731,-3.31560726379203,2.04595904835882
575_chr4,16,1,1,0,0,1,1,-3.38725138640255,-3.37931832134731,2.01188837628867
575_chr4,20,1,1,0,0,1,1,-Inf,-3.38725138640255,1.8766825503829
575_chr11,1,1,0,0,0,1,0,-1.61706001875106,Inf,2.48093707123362
575_chr11,2,1,1,0,0,1,1,-1.84125287522966,-1.61706001875106,2.28245569757904
575_chr11,4,1,1,0,0,1,1,-1.94393463089736,-1.84125287522966,1.96521855301256
575_chr11,5,1,1,0,0,1,1,-3.07860899767991,-1.94393463089736,1.82207891432977
575_chr11,8,1,1,0,0,1,1,-3.20236488170412,-3.07860899767991,1.6840092226339
575_chr11,10,1,1,0,0,1,1,-3.34707986167299,-3.20236488170412,1.60267738246821
575_chr11,14,1,1,0,0,1,1,-3.35466323224293,-3.34707986167299,1.46192956247048
575_chr11,16,1,1,0,0,1,1,-3.51626389614929,-3.35466323224293,1.39208730550079
575_chr11,19,1,1,0,0,1,1,-3.81711285396682,-3.51626389614929,1.30295661978912
575_chr11,20,1,1,0,0,1,1,-Inf,-3.81711285396682,1.28096541865266
575_chr17,1,1,0,0,0,1,0,-1.90873059388818,Inf,2.90415794686605
575_chr17,3,1,1,0,0,1,1,-2.37804934448571,-1.90873059388818,2.60762098666303
575_chr17,4,1,1,0,0,1,1,-2.75927487218954,-2.37804934448571,2.51488969866366
575_chr17,6,1,1,0,0,1,1,-2.7947491849855,-2.75927487218954,2.38821433941404
575_chr17,7,1,1,0,0,1,1,-2.86133683408516,-2.7947491849855,2.32708413463089
575_chr17,8,1,1,0,0,1,1,-2.86892279764392,-2.86133683408516,2.26989188204573
575_chr17,10,1,1,0,0,1,1,-2.8866393516491,-2.86892279764392,2.15637181063636
575_chr17,14,1,1,0,0,1,1,-2.9841922998034,-2.8866393516491,1.93331861500319
575_chr17,17,1,1,0,0,1,1,-3.0543704572368,-2.9841922998034,1.78157759258519
575_chr17,20,1,1,0,0,1,1,-Inf,-3.0543704572368,1.64012040495099
576_chr1,1,1,0,0,0,1,0,1.5751781608057,Inf,20.9707269692737
576_chr1,2,1,1,0,0,1,1,-0.562941266730264,1.5751781608057,16.1391246256732
576_chr1,4,1,1,0,0,1,1,-0.903063995948076,-0.562941266730264,15.0000617176897
576_chr1,6,1,1,0,0,1,1,-1.44968682893765,-0.903063995948076,14.189410040779
576_chr1,8,1,1,0,0,1,1,-1.514246193903,-1.44968682893765,13.7201225203307
576_chr1,10,1,1,0,0,1,1,-1.78465830977785,-1.514246193903,13.2801746402037
576_chr1,12,1,1,0,0,1,1,-1.80131355408725,-1.78465830977785,12.9444658293803
576_chr1,14,1,1,0,0,1,1,-1.81949784939148,-1.80131355408725,12.6143020259118
576_chr1,15,1,1,0,0,1,1,-1.84792685814859,-1.81949784939148,12.4521948932172
576_chr1,17,1,1,0,0,1,1,-1.85451453418878,-1.84792685814859,12.1370679344302
576_chr1,18,1,1,0,0,1,1,-1.86376529020438,-1.85451453418878,11.9805390207614
576_chr1,19,1,1,0,0,1,1,-1.8895912322646,-1.86376529020438,11.8254514408899
576_chr1,20,1,1,0,0,1,1,-Inf,-1.8895912322646,11.6743178661493
576_chr2,1,1,0,0,0,1,0,-1.26791177235921,Inf,9.49801931395006
576_chr2,3,1,0,0,0,1,0,-1.36012090544756,-1.26791177235921,8.93518196420946
576_chr2,5,1,0,0,0,1,0,-1.61003100337363,-1.36012090544756,8.42192246992281
576_chr2,7,1,1,0,0,1,1,-1.98570858850778,-1.61003100337363,8.02215963596116
576_chr2,8,1,1,0,0,1,1,-2.00100866083982,-1.98570858850778,7.88487633368746
576_chr2,9,1,1,0,0,1,1,-2.15512926442376,-2.00100866083982,7.7496774890296
576_chr2,12,1,1,0,0,1,1,-2.23666427699146,-2.15512926442376,7.40201286076354
576_chr2,13,1,1,0,0,1,1,-2.27503830702907,-2.23666427699146,7.29519864735821
576_chr2,18,1,1,0,0,1,1,-2.27695018901852,-2.27503830702907,6.78123379402547
576_chr2,20,1,1,0,0,1,1,-Inf,-2.27695018901852,6.57604053325183
576_chr3,1,1,0,0,0,1,0,-0.559110098301707,Inf,11.368914034614
576_chr3,3,1,1,0,0,1,1,-0.779999751509615,-0.559110098301707,10.2254788145954
576_chr3,4,1,1,0,0,1,1,-0.795462495836877,-0.779999751509615,9.76707268938071
576_chr3,5,1,1,0,0,1,1,-0.798483338695847,-0.795462495836877,9.31570026060957
576_chr3,6,1,1,0,0,1,1,-1.18022315617071,-0.798483338695847,8.86568929959122
576_chr3,9,1,1,0,0,1,1,-1.55703873451841,-1.18022315617071,7.94405877427636
576_chr3,11,1,1,0,0,1,1,-1.62213146110645,-1.55703873451841,7.5225402499636
576_chr3,13,1,1,0,0,1,1,-1.77168180146236,-1.62213146110645,7.12758558011623
576_chr3,14,1,1,0,0,1,1,-1.88432285681432,-1.77168180146236,6.9575388168058
576_chr3,15,1,1,0,0,1,1,-1.98231032770732,-1.88432285681432,6.80560691254698
576_chr3,18,1,1,0,0,1,1,-2.14405083750647,-1.98231032770732,6.39235505157812
576_chr3,19,1,1,0,0,1,1,-2.19347022404274,-2.14405083750647,6.27517584519351
576_chr3,20,1,1,0,0,1,1,-Inf,-2.19347022404274,6.16364679967064
576_chr4,1,1,0,0,0,1,0,-0.467190277454728,Inf,10.2475147401303
576_chr4,2,1,1,0,0,1,1,-1.60936911050431,-0.467190277454728,9.62075391951841
576_chr4,4,1,1,0,0,1,1,-1.69319833079455,-1.60936911050431,9.22072639779973
576_chr4,6,1,1,0,0,1,1,-1.81625810334802,-1.69319833079455,8.85286577326677
576_chr4,7,1,1,0,0,1,1,-1.83626511912392,-1.81625810334802,8.69023260297645
576_chr4,9,1,1,0,0,1,1,-1.85307489242441,-1.83626511912392,8.37140920426934
576_chr4,11,1,1,0,0,1,1,-1.95982809336555,-1.85307489242441,8.05790036123611
576_chr4,14,1,1,0,0,1,1,-2.01622470610289,-1.95982809336555,7.63525244873744
576_chr4,15,1,1,0,0,1,1,-2.05924439009089,-2.01622470610289,7.50209522373996
576_chr4,18,1,1,0,0,1,1,-2.06891177933088,-2.05924439009089,7.11944428842611
576_chr4,20,1,1,0,0,1,1,-Inf,-2.06891177933088,6.86679793957795
576_chr11,1,1,0,0,0,1,0,-0.0348794358482783,Inf,9.20622278848357
576_chr11,3,1,1,0,0,1,1,-0.337566294315207,-0.0348794358482783,7.27477910713629
576_chr11,4,1,1,0,0,1,1,-0.65222800158214,-0.337566294315207,6.56127443530134
576_chr11,5,1,1,0,0,1,1,-1.30280516194565,-0.65222800158214,6.04039048260336
576_chr11,6,1,1,0,0,1,1,-1.67973984017459,-1.30280516194565,5.76862211411879
576_chr11,7,1,1,0,0,1,1,-1.81596078914025,-1.67973984017459,5.58219964475058
576_chr11,8,1,1,0,0,1,1,-1.93685452305949,-1.81596078914025,5.41951811411933
576_chr11,10,1,1,0,0,1,1,-1.96089572911266,-1.93685452305949,5.13120475634092
576_chr11,11,1,1,0,0,1,1,-2.03171783759865,-1.96089572911266,4.99047244991761
576_chr11,13,1,1,0,0,1,1,-2.11220818765056,-2.03171783759865,4.72825224646833
576_chr11,15,1,1,0,0,1,1,-2.16919983249695,-2.11220818765056,4.48631115522942
576_chr11,16,1,1,0,0,1,1,-2.2240860142877,-2.16919983249695,4.37204214053806
576_chr11,18,1,1,0,0,1,1,-2.29132476024695,-2.2240860142877,4.15570966881143
576_chr11,20,1,1,0,0,1,1,-Inf,-2.29132476024695,3.95344487502655
576_chr17,1,1,0,0,0,1,0,2.53580869923968,Inf,31.109904770902
576_chr17,3,1,0,0,0,1,0,-1.10227535567164,2.53580869923968,5.85662902545921
576_chr17,5,1,1,0,0,1,1,-1.22446007101153,-1.10227535567164,5.19239993623119
576_chr17,7,1,1,0,0,1,1,-1.7679336026636,-1.22446007101153,4.60456723333551
576_chr17,9,1,1,0,0,1,1,-2.16375670701113,-1.7679336026636,4.26319657659312
576_chr17,11,1,1,0,0,1,1,-2.22810413699122,-2.16375670701113,4.03341119436885
576_chr17,12,1,1,0,0,1,1,-2.40162053583765,-2.22810413699122,3.92567871169325
576_chr17,15,1,1,0,0,1,1,-2.57504662318265,-2.40162053583765,3.65396552974467
576_chr17,17,1,1,0,0,1,1,-2.58977152123154,-2.57504662318265,3.50166498504909
576_chr17,20,1,1,0,0,1,1,-Inf,-2.58977152123154,3.2765534374592
577_chr1,1,1,0,0,0,1,0,-1.74884561971617,Inf,3.03268067487265
577_chr1,2,1,1,0,0,1,1,-2.65202630130719,-1.74884561971617,2.85870601437843
577_chr1,3,1,1,0,0,1,1,-2.88252190757467,-2.65202630130719,2.788197817018
577_chr1,4,1,1,0,0,1,1,-3.34520256272025,-2.88252190757467,2.73220444250838
577_chr1,5,1,1,0,0,1,1,-3.41266406471973,-3.34520256272025,2.69695136903252
577_chr1,6,1,1,0,0,1,1,-3.4503096642746,-3.41266406471973,2.66399807540622
577_chr1,9,1,1,0,0,1,1,-3.51526087075979,-3.4503096642746,2.56879065317465
577_chr1,11,1,1,0,0,1,1,-3.67998632438366,-3.51526087075979,2.5093105659061
577_chr1,13,1,1,0,0,1,1,-3.68466107955822,-3.67998632438366,2.45886392635148
577_chr1,15,1,1,0,0,1,1,-3.69515880887663,-3.68466107955822,2.40865256213039
577_chr1,17,1,1,0,0,1,1,-3.88181128830484,-3.69515880887663,2.35896554617119
577_chr1,19,1,1,0,0,1,1,-3.90477032907754,-3.88181128830484,2.31773863729442
577_chr1,20,1,1,0,0,1,1,-Inf,-3.90477032907754,2.29759305648029
577_chr2,1,1,0,0,0,1,0,-2.1254797678218,Inf,2.53814043150459
577_chr2,2,1,1,0,0,1,1,-2.9024273469844,-2.1254797678218,2.41876474958974
577_chr2,4,1,1,0,0,1,1,-3.24419713598021,-2.9024273469844,2.30898510643608
577_chr2,5,1,1,0,0,1,1,-3.29716864350937,-3.24419713598021,2.26998524305782
577_chr2,6,1,1,0,0,1,1,-3.31063007363929,-3.29716864350937,2.23299749828311
577_chr2,10,1,1,0,0,1,1,-3.38061733880632,-3.31063007363929,2.08702480579489
577_chr2,12,1,1,0,0,1,1,-3.50241339136574,-3.38061733880632,2.01897192098275
577_chr2,13,1,1,0,0,1,1,-3.53916230524151,-3.50241339136574,1.98884732779386
577_chr2,15,1,1,0,0,1,1,-3.54984675505034,-3.53916230524151,1.93077204464014
577_chr2,17,1,1,0,0,1,1,-3.59395330130042,-3.54984675505034,1.87331396084514
577_chr2,18,1,1,0,0,1,1,-3.59809368998099,-3.59395330130042,1.84582451955985
577_chr2,19,1,1,0,0,1,1,-3.66220468053349,-3.59809368998099,1.81844865994768
577_chr2,20,1,1,0,0,1,1,-Inf,-3.66220468053349,1.79277281669921
577_chr3,1,1,0,0,0,1,0,-2.45888083780586,Inf,2.31994269641855
577_chr3,3,1,1,0,0,1,1,-2.50543737911037,-2.45888083780586,2.14888145630029
577_chr3,5,1,1,0,0,1,1,-3.24478665243354,-2.50543737911037,1.98560169110817
577_chr3,7,1,1,0,0,1,1,-3.36061801149468,-3.24478665243354,1.90764793292298
577_chr3,10,1,1,0,0,1,1,-3.39000206727359,-3.36061801149468,1.80350653656068
577_chr3,13,1,1,0,0,1,1,-3.73138847822472,-3.39000206727359,1.70238071491692
577_chr3,14,1,1,0,0,1,1,-3.81651799462701,-3.73138847822472,1.67842116949346
577_chr3,16,1,1,0,0,1,1,-3.82929097993157,-3.81651799462701,1.63441259609445
577_chr3,19,1,1,0,0,1,1,-3.89909380572731,-3.82929097993157,1.56923755517111
577_chr3,20,1,1,0,0,1,1,-Inf,-3.89909380572731,1.54897729230737
577_chr4,1,1,0,0,0,1,0,-2.93450732883536,Inf,1.55245370879914
577_chr4,3,1,1,0,0,1,1,-3.2214984468735,-2.93450732883536,1.44613990534136
577_chr4,5,1,1,0,0,1,1,-3.35175909567223,-3.2214984468735,1.3663494402163
577_chr4,6,1,1,0,0,1,1,-3.4775539427948,-3.35175909567223,1.33132674859991
577_chr4,8,1,1,0,0,1,1,-3.57922661284402,-3.4775539427948,1.26956102867779
577_chr4,10,1,1,0,0,1,1,-3.59952097609723,-3.57922661284402,1.21376649807578
577_chr4,11,1,1,0,0,1,1,-3.90460999391904,-3.59952097609723,1.18642968377692
577_chr4,13,1,1,0,0,1,1,-4.0526247543105,-3.90460999391904,1.14613206154095
577_chr4,17,1,1,0,0,1,1,-4.09134605193744,-4.0526247543105,1.07662524094745
577_chr4,18,1,1,0,0,1,1,-4.10889336495125,-4.09134605193744,1.0599085241089
577_chr4,19,1,1,0,0,1,1,-4.14863851036043,-4.10889336495125,1.04348258211372
577_chr4,20,1,1,0,0,1,1,-Inf,-4.14863851036043,1.02769668792162
577_chr11,1,1,0,0,0,1,0,-1.22989544092049,Inf,1.70465913082344
577_chr11,3,1,0,0,0,1,0,-2.41608050969156,-1.22989544092049,1.12001284858035
577_chr11,4,1,1,0,0,1,1,-3.23670731247633,-2.41608050969156,1.03074201978496
577_chr11,5,1,1,0,0,1,1,-3.9068258919225,-3.23670731247633,0.991448957680608
577_chr11,7,1,1,0,0,1,1,-4.07973469540009,-3.9068258919225,0.951240532003563
577_chr11,9,1,1,0,0,1,1,-4.12608226389362,-4.07973469540009,0.917416628251168
577_chr11,10,1,1,0,0,1,1,-4.13701238314096,-4.12608226389362,0.901270617366893
577_chr11,12,1,1,0,0,1,1,-4.13963835378691,-4.13701238314096,0.869329629331972
577_chr11,13,1,1,0,0,1,1,-4.14423670354074,-4.13963835378691,0.853401018347127
577_chr11,16,1,1,0,0,1,1,-4.26092835469525,-4.14423670354074,0.805834416927859
577_chr11,20,1,1,0,0,1,1,-Inf,-4.26092835469525,0.749397624975336
577_chr17,1,1,0,0,0,1,0,-1.85079537398072,Inf,2.99941279145598
577_chr17,4,1,1,0,0,1,1,-2.27319002762012,-1.85079537398072,2.5280763304003
577_chr17,5,1,1,0,0,1,1,-2.35430635159124,-2.27319002762012,2.42509319391704
577_chr17,6,1,1,0,0,1,1,-2.47505121191081,-2.35430635159124,2.33013384181841
577_chr17,8,1,1,0,0,1,1,-2.63768906625429,-2.47505121191081,2.16181648137817
577_chr17,9,1,1,0,0,1,1,-2.82045153069462,-2.63768906625429,2.09029010995957
577_chr17,11,1,1,0,0,1,1,-2.90883252555518,-2.82045153069462,1.97113204021649
577_chr17,13,1,1,0,0,1,1,-3.09621473542939,-2.90883252555518,1.86205330815401
577_chr17,15,1,1,0,0,1,1,-3.28474524887169,-3.09621473542939,1.77161321077694
577_chr17,18,1,1,0,0,1,1,-3.30523542066279,-3.28474524887169,1.65926283775778
577_chr17,19,1,1,0,0,1,1,-3.50372874690976,-3.30523542066279,1.62257226465726
577_chr17,20,1,1,0,0,1,1,-Inf,-3.50372874690976,1.59248726997027
578_chr1,1,1,0,0,0,1,0,-1.12215629365223,Inf,2.27845968192108
578_chr1,2,1,1,0,0,1,1,-2.40780794954018,-1.12215629365223,1.9528826843573
578_chr1,4,1,1,0,0,1,1,-2.73361912867779,-2.40780794954018,1.77285790401162
578_chr1,6,1,1,0,0,1,1,-2.97940580651325,-2.73361912867779,1.64289054545986
578_chr1,8,1,1,0,0,1,1,-3.04502071851417,-2.97940580651325,1.54124449825118
578_chr1,10,1,1,0,0,1,1,-3.3973005452867,-3.04502071851417,1.44605384650542
578_chr1,11,1,1,0,0,1,1,-3.71062258174268,-3.3973005452867,1.41259036520827
578_chr1,14,1,1,0,0,1,1,-3.73637661366744,-3.71062258174268,1.33920349894202
578_chr1,16,1,1,0,0,1,1,-3.92324157939079,-3.73637661366744,1.29152283985122
578_chr1,18,1,1,0,0,1,1,-3.99842904940806,-3.92324157939079,1.25196907506822
578_chr1,20,1,1,0,0,1,1,-Inf,-3.99842904940806,1.21528020613866
578_chr2,1,1,0,0,0,1,0,-2.36591976001708,Inf,1.25339051091907
578_chr2,2,1,1,0,0,1,1,-3.30953626996157,-2.36591976001708,1.15952758163428
578_chr2,5,1,1,0,0,1,1,-3.85837402290835,-3.30953626996157,1.0499282476523
578_chr2,9,1,1,0,0,1,1,-3.97376607129775,-3.85837402290835,0.965519113762153
578_chr2,12,1,1,0,0,1,1,-4.20718737582327,-3.97376607129775,0.909111649413601
578_chr2,14,1,1,0,0,1,1,-4.21276015006026,-4.20718737582327,0.879335280670726
578_chr2,17,1,1,0,0,1,1,-4.30772102257341,-4.21276015006026,0.834918940766851
578_chr2,18,1,1,0,0,1,1,-4.32603520916917,-4.30772102257341,0.821454741504636
578_chr2,20,1,1,0,0,1,1,-Inf,-4.32603520916917,0.795015026119408
578_chr3,1,1,0,0,0,1,0,-3.07463444631315,Inf,1.25987599459823
578_chr3,3,1,1,0,0,1,1,-3.07955294097721,-3.07463444631315,1.16746296208392
578_chr3,4,1,1,0,0,1,1,-3.40869517618497,-3.07955294097721,1.12148315434108
578_chr3,8,1,1,0,0,1,1,-3.54547119346607,-3.40869517618497,0.98914578849847
578_chr3,10,1,1,0,0,1,1,-3.65925076625049,-3.54547119346607,0.931435742483202
578_chr3,11,1,1,0,0,1,1,-3.68419639080717,-3.65925076625049,0.905683942865556
578_chr3,12,1,1,0,0,1,1,-3.78497568193056,-3.68419639080717,0.880566591715925
578_chr3,15,1,1,0,0,1,1,-3.83781827541431,-3.78497568193056,0.81243834665848
578_chr3,16,1,1,0,0,1,1,-3.92379428223532,-3.83781827541431,0.790897801003745
578_chr3,18,1,1,0,0,1,1,-3.95324335088125,-3.92379428223532,0.751365891658707
578_chr3,20,1,1,0,0,1,1,-Inf,-3.95324335088125,0.71298118528821
578_chr4,1,1,0,0,0,1,0,-2.10933757275479,Inf,1.00972587760914
578_chr4,3,1,1,0,0,1,1,-2.79342809856257,-2.10933757275479,0.767089268865977
