sequenceID,min.log.lambda,max.log.lambda,possible.fp,fp,possible.fn,fn,labels,errors
477_chr11,-2.97915808033682,-2.68178005962922,1,1,0,0,1,1
477_chr11,-3.01290273500704,-2.97915808033682,1,1,0,0,1,1
477_chr11,-3.07661079721881,-3.01290273500704,1,1,0,0,1,1
477_chr11,-3.1166196652192,-3.07661079721881,1,1,0,0,1,1
477_chr11,-3.14013022794793,-3.1166196652192,1,1,0,0,1,1
477_chr11,-3.26309121802315,-3.14013022794793,1,1,0,0,1,1
477_chr11,-3.39500518574398,-3.26309121802315,1,1,0,0,1,1
477_chr11,-3.52492361122772,-3.39500518574398,1,1,0,0,1,1
477_chr11,-3.64852830075634,-3.52492361122772,1,1,0,0,1,1
477_chr11,-3.65973567660881,-3.64852830075634,1,1,0,0,1,1
477_chr11,-3.82110700403121,-3.65973567660881,1,1,0,0,1,1
477_chr11,-3.82161927557059,-3.82110700403121,1,1,0,0,1,1
477_chr11,-Inf,-3.82161927557059,1,1,0,0,1,1
477_chr17,-1.21472918007642,Inf,1,0,0,0,1,0
477_chr17,-1.81316428136401,-1.21472918007642,1,1,0,0,1,1
477_chr17,-1.81566551674404,-1.81316428136401,1,1,0,0,1,1
477_chr17,-2.08956803975855,-1.81566551674404,1,1,0,0,1,1
477_chr17,-2.39257998593444,-2.08956803975855,1,1,0,0,1,1
477_chr17,-2.41612733571739,-2.39257998593444,1,1,0,0,1,1
477_chr17,-2.57069092974433,-2.41612733571739,1,1,0,0,1,1
477_chr17,-2.59096135943212,-2.57069092974433,1,1,0,0,1,1
477_chr17,-2.62751091519782,-2.59096135943212,1,1,0,0,1,1
477_chr17,-2.64953538049865,-2.62751091519782,1,1,0,0,1,1
477_chr17,-2.68240984310285,-2.64953538049865,1,1,0,0,1,1
477_chr17,-2.76882637552562,-2.68240984310285,1,1,0,0,1,1
477_chr17,-2.85018607246627,-2.76882637552562,1,1,0,0,1,1
477_chr17,-Inf,-2.85018607246627,1,1,0,0,1,1
478_chr1,0.371056003188764,Inf,1,0,0,0,1,0
478_chr1,-2.14346241215268,0.371056003188764,1,1,0,0,1,1
478_chr1,-2.2931767881618,-2.14346241215268,1,1,0,0,1,1
478_chr1,-2.36713008522326,-2.2931767881618,1,1,0,0,1,1
478_chr1,-2.76208405181679,-2.36713008522326,1,1,0,0,1,1
478_chr1,-2.93939520346339,-2.76208405181679,1,1,0,0,1,1
478_chr1,-3.02754497743136,-2.93939520346339,1,1,0,0,1,1
478_chr1,-3.11964486308622,-3.02754497743136,1,1,0,0,1,1
478_chr1,-3.1947165587271,-3.11964486308622,1,1,0,0,1,1
478_chr1,-3.27502835917249,-3.1947165587271,1,1,0,0,1,1
478_chr1,-3.4885376006162,-3.27502835917249,1,1,0,0,1,1
478_chr1,-3.51428937413113,-3.4885376006162,1,1,0,0,1,1
478_chr1,-3.55490623505456,-3.51428937413113,1,1,0,0,1,1
478_chr1,-Inf,-3.55490623505456,1,1,0,0,1,1
478_chr2,-2.51399689996539,Inf,1,0,0,0,1,0
478_chr2,-2.62835773173763,-2.51399689996539,1,1,0,0,1,1
478_chr2,-2.92076696237269,-2.62835773173763,1,1,0,0,1,1
478_chr2,-3.05268460632077,-2.92076696237269,1,1,0,0,1,1
478_chr2,-3.16599693289459,-3.05268460632077,1,1,0,0,1,1
478_chr2,-3.36443174879817,-3.16599693289459,1,1,0,0,1,1
478_chr2,-3.55451162841062,-3.36443174879817,1,1,0,0,1,1
478_chr2,-3.59398350963273,-3.55451162841062,1,1,0,0,1,1
478_chr2,-3.59672432213459,-3.59398350963273,1,1,0,0,1,1
478_chr2,-3.60526379872479,-3.59672432213459,1,1,0,0,1,1
478_chr2,-Inf,-3.60526379872479,1,1,0,0,1,1
478_chr3,-1.91661212486079,Inf,1,0,0,0,1,0
478_chr3,-1.91975648283667,-1.91661212486079,1,1,0,0,1,1
478_chr3,-2.09007220850487,-1.91975648283667,1,1,0,0,1,1
478_chr3,-2.28594081893065,-2.09007220850487,1,1,0,0,1,1
478_chr3,-2.35303855121325,-2.28594081893065,1,1,0,0,1,1
478_chr3,-2.48429737130394,-2.35303855121325,1,1,0,0,1,1
478_chr3,-2.90207885431717,-2.48429737130394,1,1,0,0,1,1
478_chr3,-3.03307325546293,-2.90207885431717,1,1,0,0,1,1
478_chr3,-3.17015313017481,-3.03307325546293,1,1,0,0,1,1
478_chr3,-3.33303974083283,-3.17015313017481,1,1,0,0,1,1
478_chr3,-3.38200921767213,-3.33303974083283,1,1,0,0,1,1
478_chr3,-Inf,-3.38200921767213,1,1,0,0,1,1
478_chr4,-2.31774996915888,Inf,1,0,0,0,1,0
478_chr4,-3.05519445350256,-2.31774996915888,1,1,0,0,1,1
478_chr4,-3.19301267609035,-3.05519445350256,1,1,0,0,1,1
478_chr4,-3.38743191593605,-3.19301267609035,1,1,0,0,1,1
478_chr4,-3.45663752160991,-3.38743191593605,1,1,0,0,1,1
478_chr4,-3.48836222739955,-3.45663752160991,1,1,0,0,1,1
478_chr4,-3.51642786206401,-3.48836222739955,1,1,0,0,1,1
478_chr4,-3.52219830679916,-3.51642786206401,1,1,0,0,1,1
478_chr4,-3.60717186242439,-3.52219830679916,1,1,0,0,1,1
478_chr4,-3.66614447465191,-3.60717186242439,1,1,0,0,1,1
478_chr4,-Inf,-3.66614447465191,1,1,0,0,1,1
478_chr11,-0.923811303720704,Inf,1,0,0,0,1,0
478_chr11,-1.15376363745403,-0.923811303720704,1,1,0,0,1,1
478_chr11,-2.17305639051238,-1.15376363745403,1,1,0,0,1,1
478_chr11,-2.80247128523004,-2.17305639051238,1,1,0,0,1,1
478_chr11,-3.04928631539768,-2.80247128523004,1,1,0,0,1,1
478_chr11,-3.27328535237831,-3.04928631539768,1,1,0,0,1,1
478_chr11,-3.29126570903152,-3.27328535237831,1,1,0,0,1,1
478_chr11,-3.33791949970124,-3.29126570903152,1,1,0,0,1,1
478_chr11,-Inf,-3.33791949970124,1,1,0,0,1,1
478_chr17,-2.43193215367664,Inf,1,0,0,0,1,0
478_chr17,-2.72646741047585,-2.43193215367664,1,1,0,0,1,1
478_chr17,-3.05614577644037,-2.72646741047585,1,1,0,0,1,1
478_chr17,-3.24858161642622,-3.05614577644037,1,1,0,0,1,1
478_chr17,-3.3676969379818,-3.24858161642622,1,1,0,0,1,1
478_chr17,-3.40533151250487,-3.3676969379818,1,1,0,0,1,1
478_chr17,-3.4822959861476,-3.40533151250487,1,1,0,0,1,1
478_chr17,-3.53792309604607,-3.4822959861476,1,1,0,0,1,1
478_chr17,-3.54039096558347,-3.53792309604607,1,1,0,0,1,1
478_chr17,-3.57150799569914,-3.54039096558347,1,1,0,0,1,1
478_chr17,-3.6407037230358,-3.57150799569914,1,1,0,0,1,1
478_chr17,-3.64209113973245,-3.6407037230358,1,1,0,0,1,1
478_chr17,-Inf,-3.64209113973245,1,1,0,0,1,1
479_chr1,0.145030757281379,Inf,1,0,0,0,1,0
479_chr1,-2.11984603464464,0.145030757281379,1,1,0,0,1,1
479_chr1,-2.31930545001999,-2.11984603464464,1,1,0,0,1,1
479_chr1,-2.54481815969006,-2.31930545001999,1,1,0,0,1,1
479_chr1,-2.77008252516263,-2.54481815969006,1,1,0,0,1,1
479_chr1,-3.00702964260875,-2.77008252516263,1,1,0,0,1,1
479_chr1,-3.16813326933833,-3.00702964260875,1,1,0,0,1,1
479_chr1,-3.30826964754502,-3.16813326933833,1,1,0,0,1,1
479_chr1,-3.50804471542549,-3.30826964754502,1,1,0,0,1,1
479_chr1,-3.60250344716807,-3.50804471542549,1,1,0,0,1,1
479_chr1,-3.74418757027376,-3.60250344716807,1,1,0,0,1,1
479_chr1,-3.86809477036733,-3.74418757027376,1,1,0,0,1,1
479_chr1,-Inf,-3.86809477036733,1,1,0,0,1,1
479_chr2,-2.61484028051695,Inf,1,0,0,0,1,0
479_chr2,-2.98647204509593,-2.61484028051695,1,0,0,0,1,0
479_chr2,-3.12760314201249,-2.98647204509593,1,1,0,0,1,1
479_chr2,-3.58147595623088,-3.12760314201249,1,1,0,0,1,1
479_chr2,-3.76360069808596,-3.58147595623088,1,1,0,0,1,1
479_chr2,-3.76700954805054,-3.76360069808596,1,1,0,0,1,1
479_chr2,-3.79570489093782,-3.76700954805054,1,1,0,0,1,1
479_chr2,-3.91188135510161,-3.79570489093782,1,1,0,0,1,1
479_chr2,-3.99732492650345,-3.91188135510161,1,1,0,0,1,1
479_chr2,-4.0140731961065,-3.99732492650345,1,1,0,0,1,1
479_chr2,-4.07169787038483,-4.0140731961065,1,1,0,0,1,1
479_chr2,-Inf,-4.07169787038483,1,1,0,0,1,1
479_chr3,-2.41491060435979,Inf,1,0,0,0,1,0
479_chr3,-2.565376143278,-2.41491060435979,1,1,0,0,1,1
479_chr3,-2.61881212346352,-2.565376143278,1,1,0,0,1,1
479_chr3,-2.76511841134151,-2.61881212346352,1,1,0,0,1,1
479_chr3,-2.94806554410495,-2.76511841134151,1,1,0,0,1,1
479_chr3,-2.97460248460375,-2.94806554410495,1,1,0,0,1,1
479_chr3,-3.22268496828272,-2.97460248460375,1,1,0,0,1,1
479_chr3,-3.24945480300553,-3.22268496828272,1,1,0,0,1,1
479_chr3,-3.64521436457758,-3.24945480300553,1,1,0,0,1,1
479_chr3,-3.74746143506246,-3.64521436457758,1,1,0,0,1,1
479_chr3,-3.76425964112294,-3.74746143506246,1,1,0,0,1,1
479_chr3,-3.79046395880165,-3.76425964112294,1,1,0,0,1,1
479_chr3,-3.79768445536525,-3.79046395880165,1,1,0,0,1,1
479_chr3,-3.97283288356623,-3.79768445536525,1,1,0,0,1,1
479_chr3,-Inf,-3.97283288356623,1,1,0,0,1,1
479_chr4,-2.35331509975294,Inf,1,0,0,0,1,0
479_chr4,-2.56228687326235,-2.35331509975294,1,1,0,0,1,1
479_chr4,-2.94800071455241,-2.56228687326235,1,1,0,0,1,1
479_chr4,-3.03208276768675,-2.94800071455241,1,1,0,0,1,1
479_chr4,-3.46580954497128,-3.03208276768675,1,1,0,0,1,1
479_chr4,-3.55082864599785,-3.46580954497128,1,1,0,0,1,1
479_chr4,-3.60271442380348,-3.55082864599785,1,1,0,0,1,1
479_chr4,-3.66572022058303,-3.60271442380348,1,1,0,0,1,1
479_chr4,-3.73903887631571,-3.66572022058303,1,1,0,0,1,1
479_chr4,-3.93062922165785,-3.73903887631571,1,1,0,0,1,1
479_chr4,-4.11937064646459,-3.93062922165785,1,1,0,0,1,1
479_chr4,-4.19858939761761,-4.11937064646459,1,1,0,0,1,1
479_chr4,-Inf,-4.19858939761761,1,1,0,0,1,1
479_chr11,0.896499443141416,Inf,0,0,1,1,1,1
479_chr11,-0.286138938710295,0.896499443141416,0,0,1,0,1,0
479_chr11,-2.28947372648596,-0.286138938710295,0,0,1,0,1,0
479_chr11,-2.38363816048486,-2.28947372648596,0,0,1,0,1,0
479_chr11,-2.43750981216315,-2.38363816048486,0,0,1,0,1,0
479_chr11,-2.64183044216682,-2.43750981216315,0,0,1,0,1,0
479_chr11,-3.12893981229847,-2.64183044216682,0,0,1,0,1,0
479_chr11,-3.31917195872474,-3.12893981229847,0,0,1,0,1,0
479_chr11,-3.35604121079295,-3.31917195872474,0,0,1,0,1,0
479_chr11,-3.60229412831151,-3.35604121079295,0,0,1,0,1,0
479_chr11,-3.65506554659915,-3.60229412831151,0,0,1,0,1,0
479_chr11,-3.68531100368877,-3.65506554659915,0,0,1,0,1,0
479_chr11,-3.751784298318,-3.68531100368877,0,0,1,0,1,0
479_chr11,-3.79766531400158,-3.751784298318,0,0,1,0,1,0
479_chr11,-Inf,-3.79766531400158,0,0,1,0,1,0
479_chr17,1.07190183222955,Inf,0,0,1,1,1,1
479_chr17,-2.83941624313099,1.07190183222955,0,0,1,0,1,0
479_chr17,-2.91812384738432,-2.83941624313099,0,0,1,0,1,0
479_chr17,-2.99739666218451,-2.91812384738432,0,0,1,0,1,0
479_chr17,-3.43443935554571,-2.99739666218451,0,0,1,0,1,0
479_chr17,-3.56169614762549,-3.43443935554571,0,0,1,0,1,0
479_chr17,-3.57442671364288,-3.56169614762549,0,0,1,0,1,0
479_chr17,-3.637560712372,-3.57442671364288,0,0,1,0,1,0
479_chr17,-3.63869695608451,-3.637560712372,0,0,1,0,1,0
479_chr17,-3.80030762966769,-3.63869695608451,0,0,1,0,1,0
479_chr17,-3.86484665449928,-3.80030762966769,0,0,1,0,1,0
479_chr17,-Inf,-3.86484665449928,0,0,1,0,1,0
480_chr1,-0.418110647849937,Inf,1,0,0,0,1,0
480_chr1,-1.82024909129475,-0.418110647849937,1,1,0,0,1,1
480_chr1,-2.05050393960943,-1.82024909129475,1,1,0,0,1,1
480_chr1,-2.34433195649424,-2.05050393960943,1,1,0,0,1,1
480_chr1,-2.3565792368637,-2.34433195649424,1,1,0,0,1,1
480_chr1,-2.63670766312161,-2.3565792368637,1,1,0,0,1,1
480_chr1,-2.65883542265357,-2.63670766312161,1,1,0,0,1,1
480_chr1,-2.84517003143729,-2.65883542265357,1,1,0,0,1,1
480_chr1,-2.89812770724977,-2.84517003143729,1,1,0,0,1,1
480_chr1,-3.19372235908449,-2.89812770724977,1,1,0,0,1,1
480_chr1,-3.27070628495793,-3.19372235908449,1,1,0,0,1,1
480_chr1,-3.37580805114705,-3.27070628495793,1,1,0,0,1,1
480_chr1,-Inf,-3.37580805114705,1,1,0,0,1,1
480_chr2,-2.01229781272132,Inf,1,0,0,0,1,0
480_chr2,-2.07989499736526,-2.01229781272132,1,1,0,0,1,1
480_chr2,-2.1361409538239,-2.07989499736526,1,0,0,0,1,0
480_chr2,-2.32392724666221,-2.1361409538239,1,1,0,0,1,1
480_chr2,-2.60487824309826,-2.32392724666221,1,1,0,0,1,1
480_chr2,-2.79453456216462,-2.60487824309826,1,1,0,0,1,1
480_chr2,-2.97731312868867,-2.79453456216462,1,1,0,0,1,1
480_chr2,-3.0308830641455,-2.97731312868867,1,1,0,0,1,1
480_chr2,-3.099284407249,-3.0308830641455,1,1,0,0,1,1
480_chr2,-3.3131366534752,-3.099284407249,1,1,0,0,1,1
480_chr2,-3.42410253612492,-3.3131366534752,1,1,0,0,1,1
480_chr2,-3.43358272777634,-3.42410253612492,1,1,0,0,1,1
480_chr2,-3.43391972953637,-3.43358272777634,1,1,0,0,1,1
480_chr2,-3.43898035816965,-3.43391972953637,1,1,0,0,1,1
480_chr2,-Inf,-3.43898035816965,1,1,0,0,1,1
480_chr3,-2.51439070628101,Inf,1,0,0,0,1,0
480_chr3,-2.62251321238829,-2.51439070628101,1,0,0,0,1,0
480_chr3,-2.98705392853524,-2.62251321238829,1,1,0,0,1,1
480_chr3,-3.03289303047683,-2.98705392853524,1,1,0,0,1,1
480_chr3,-3.10470948646282,-3.03289303047683,1,1,0,0,1,1
480_chr3,-3.18901960377963,-3.10470948646282,1,1,0,0,1,1
480_chr3,-3.21419818718851,-3.18901960377963,1,1,0,0,1,1
480_chr3,-3.34940833970727,-3.21419818718851,1,1,0,0,1,1
480_chr3,-3.35329520958004,-3.34940833970727,1,1,0,0,1,1
480_chr3,-Inf,-3.35329520958004,1,1,0,0,1,1
480_chr4,-1.51972049685071,Inf,1,0,0,0,1,0
480_chr4,-1.55722782064576,-1.51972049685071,1,1,0,0,1,1
480_chr4,-1.89659280651211,-1.55722782064576,1,1,0,0,1,1
480_chr4,-2.44275085572112,-1.89659280651211,1,1,0,0,1,1
480_chr4,-2.55794757626281,-2.44275085572112,1,1,0,0,1,1
480_chr4,-3.44048456606169,-2.55794757626281,1,1,0,0,1,1
480_chr4,-3.47128117010931,-3.44048456606169,1,1,0,0,1,1
480_chr4,-3.56344523331933,-3.47128117010931,1,1,0,0,1,1
480_chr4,-3.5807539355618,-3.56344523331933,1,1,0,0,1,1
480_chr4,-3.61481338186253,-3.5807539355618,1,1,0,0,1,1
480_chr4,-3.62234735960345,-3.61481338186253,1,1,0,0,1,1
480_chr4,-Inf,-3.62234735960345,1,1,0,0,1,1
480_chr11,-1.56969925927759,Inf,1,0,0,0,1,0
480_chr11,-1.84170010375492,-1.56969925927759,1,1,0,0,1,1
480_chr11,-2.34335046649739,-1.84170010375492,1,1,0,0,1,1
480_chr11,-2.47427124075328,-2.34335046649739,1,1,0,0,1,1
480_chr11,-2.96297783908145,-2.47427124075328,1,1,0,0,1,1
480_chr11,-3.20679619767795,-2.96297783908145,1,1,0,0,1,1
480_chr11,-3.46751847426139,-3.20679619767795,1,1,0,0,1,1
480_chr11,-3.47924014314273,-3.46751847426139,1,1,0,0,1,1
480_chr11,-3.48552607313854,-3.47924014314273,1,1,0,0,1,1
480_chr11,-3.69083289768317,-3.48552607313854,1,1,0,0,1,1
480_chr11,-3.71982225411007,-3.69083289768317,1,1,0,0,1,1
480_chr11,-3.75782408715724,-3.71982225411007,1,1,0,0,1,1
480_chr11,-Inf,-3.75782408715724,1,1,0,0,1,1
480_chr17,-1.78436337156683,Inf,1,0,0,0,1,0
480_chr17,-2.03849744135718,-1.78436337156683,1,1,0,0,1,1
480_chr17,-2.23091059838251,-2.03849744135718,1,1,0,0,1,1
480_chr17,-2.34591574012967,-2.23091059838251,1,1,0,0,1,1
480_chr17,-2.54993646929521,-2.34591574012967,1,1,0,0,1,1
480_chr17,-2.56382551812341,-2.54993646929521,1,1,0,0,1,1
480_chr17,-2.62035246610956,-2.56382551812341,1,1,0,0,1,1
480_chr17,-2.67779707695413,-2.62035246610956,1,1,0,0,1,1
480_chr17,-2.70638512090845,-2.67779707695413,1,1,0,0,1,1
480_chr17,-2.94584534799524,-2.70638512090845,1,1,0,0,1,1
480_chr17,-2.9592602933483,-2.94584534799524,1,1,0,0,1,1
480_chr17,-2.97744616499064,-2.9592602933483,1,1,0,0,1,1
480_chr17,-Inf,-2.97744616499064,1,1,0,0,1,1
481_chr1,0.264478814796847,Inf,1,0,0,0,1,0
481_chr1,-1.64217130194662,0.264478814796847,1,1,0,0,1,1
481_chr1,-2.16854279958345,-1.64217130194662,1,1,0,0,1,1
481_chr1,-2.89620978607669,-2.16854279958345,1,1,0,0,1,1
481_chr1,-2.91026849679778,-2.89620978607669,1,1,0,0,1,1
481_chr1,-2.93913347979641,-2.91026849679778,1,1,0,0,1,1
481_chr1,-2.9985587826384,-2.93913347979641,1,1,0,0,1,1
481_chr1,-2.99968348770706,-2.9985587826384,1,1,0,0,1,1
481_chr1,-3.02420320095136,-2.99968348770706,1,1,0,0,1,1
481_chr1,-3.05642524926151,-3.02420320095136,1,1,0,0,1,1
481_chr1,-Inf,-3.05642524926151,1,1,0,0,1,1
481_chr2,-1.76038873000602,Inf,1,0,0,0,1,0
481_chr2,-1.78137594959141,-1.76038873000602,1,1,0,0,1,1
481_chr2,-2.06395210633587,-1.78137594959141,1,0,0,0,1,0
481_chr2,-2.79582646838674,-2.06395210633587,1,1,0,0,1,1
481_chr2,-2.94475100327416,-2.79582646838674,1,1,0,0,1,1
481_chr2,-2.95686196492541,-2.94475100327416,1,1,0,0,1,1
481_chr2,-2.99654554128903,-2.95686196492541,1,1,0,0,1,1
481_chr2,-3.0238888211854,-2.99654554128903,1,1,0,0,1,1
481_chr2,-3.05511705998139,-3.0238888211854,1,1,0,0,1,1
481_chr2,-3.08241233644071,-3.05511705998139,1,1,0,0,1,1
481_chr2,-3.09891358004786,-3.08241233644071,1,1,0,0,1,1
481_chr2,-Inf,-3.09891358004786,1,1,0,0,1,1
481_chr3,-1.98646109144166,Inf,1,0,0,0,1,0
481_chr3,-2.37922260306986,-1.98646109144166,1,1,0,0,1,1
481_chr3,-2.5969363055593,-2.37922260306986,1,1,0,0,1,1
481_chr3,-2.63528012671412,-2.5969363055593,1,1,0,0,1,1
481_chr3,-2.82490481835765,-2.63528012671412,1,1,0,0,1,1
481_chr3,-3.06642222154883,-2.82490481835765,1,1,0,0,1,1
481_chr3,-3.16786878141318,-3.06642222154883,1,1,0,0,1,1
481_chr3,-3.35051880443044,-3.16786878141318,1,1,0,0,1,1
481_chr3,-3.37317458283248,-3.35051880443044,1,1,0,0,1,1
481_chr3,-3.3848627412635,-3.37317458283248,1,1,0,0,1,1
481_chr3,-3.451727384653,-3.3848627412635,1,1,0,0,1,1
481_chr3,-Inf,-3.451727384653,1,1,0,0,1,1
481_chr4,-1.82557564272416,Inf,1,0,0,0,1,0
481_chr4,-2.18146640733109,-1.82557564272416,1,1,0,0,1,1
481_chr4,-2.48482941210728,-2.18146640733109,1,1,0,0,1,1
481_chr4,-2.61254589901883,-2.48482941210728,1,1,0,0,1,1
481_chr4,-2.7950268086377,-2.61254589901883,1,1,0,0,1,1
481_chr4,-2.97255132765582,-2.7950268086377,1,1,0,0,1,1
481_chr4,-3.07942774170597,-2.97255132765582,1,1,0,0,1,1
481_chr4,-3.17314446851443,-3.07942774170597,1,1,0,0,1,1
481_chr4,-3.23347747704449,-3.17314446851443,1,1,0,0,1,1
481_chr4,-3.28959116909845,-3.23347747704449,1,1,0,0,1,1
481_chr4,-3.33252912938742,-3.28959116909845,1,1,0,0,1,1
481_chr4,-Inf,-3.33252912938742,1,1,0,0,1,1
481_chr11,-0.894279945951676,Inf,1,0,0,0,1,0
481_chr11,-1.1710360163753,-0.894279945951676,1,1,0,0,1,1
481_chr11,-2.38440855306718,-1.1710360163753,1,1,0,0,1,1
481_chr11,-2.59527416656428,-2.38440855306718,1,1,0,0,1,1
481_chr11,-2.62516795814082,-2.59527416656428,1,1,0,0,1,1
481_chr11,-2.62889794458275,-2.62516795814082,1,1,0,0,1,1
481_chr11,-2.93764320224173,-2.62889794458275,1,1,0,0,1,1
481_chr11,-3.01124329390336,-2.93764320224173,1,1,0,0,1,1
481_chr11,-3.01689192747271,-3.01124329390336,1,1,0,0,1,1
481_chr11,-3.02379426929469,-3.01689192747271,1,1,0,0,1,1
481_chr11,-3.17143359144483,-3.02379426929469,1,1,0,0,1,1
481_chr11,-Inf,-3.17143359144483,1,1,0,0,1,1
481_chr17,-2.60766126269872,Inf,1,0,0,0,1,0
481_chr17,-3.07390171279226,-2.60766126269872,1,1,0,0,1,1
481_chr17,-3.10187244759513,-3.07390171279226,1,1,0,0,1,1
481_chr17,-3.15836892893275,-3.10187244759513,1,1,0,0,1,1
481_chr17,-3.23149151285441,-3.15836892893275,1,1,0,0,1,1
481_chr17,-3.30346061522285,-3.23149151285441,1,1,0,0,1,1
481_chr17,-3.31987105809994,-3.30346061522285,1,1,0,0,1,1
481_chr17,-3.34158808352941,-3.31987105809994,1,1,0,0,1,1
481_chr17,-3.35199553897036,-3.34158808352941,1,1,0,0,1,1
481_chr17,-3.42579265774192,-3.35199553897036,1,1,0,0,1,1
481_chr17,-Inf,-3.42579265774192,1,1,0,0,1,1
482_chr1,-1.53620501385935,Inf,1,0,0,0,1,0
482_chr1,-2.01149807525066,-1.53620501385935,1,1,0,0,1,1
482_chr1,-2.25871344540466,-2.01149807525066,1,1,0,0,1,1
482_chr1,-2.29808475066973,-2.25871344540466,1,1,0,0,1,1
482_chr1,-2.48184728645358,-2.29808475066973,1,1,0,0,1,1
482_chr1,-2.71011178618653,-2.48184728645358,1,1,0,0,1,1
482_chr1,-2.9270708529518,-2.71011178618653,1,1,0,0,1,1
482_chr1,-3.02200388596135,-2.9270708529518,1,1,0,0,1,1
482_chr1,-3.11841983652557,-3.02200388596135,1,1,0,0,1,1
482_chr1,-3.24349916324465,-3.11841983652557,1,1,0,0,1,1
482_chr1,-3.29540771244981,-3.24349916324465,1,1,0,0,1,1
482_chr1,-3.32630179436025,-3.29540771244981,1,1,0,0,1,1
482_chr1,-Inf,-3.32630179436025,1,1,0,0,1,1
482_chr2,0.375758420497358,Inf,0,0,1,1,1,1
482_chr2,-1.86228077435493,0.375758420497358,0,0,1,0,1,0
482_chr2,-1.95058535267145,-1.86228077435493,0,0,1,0,1,0
482_chr2,-2.25481595470739,-1.95058535267145,0,0,1,0,1,0
482_chr2,-2.83243890012337,-2.25481595470739,0,0,1,0,1,0
482_chr2,-3.28496089018162,-2.83243890012337,0,0,1,0,1,0
482_chr2,-3.34832778079787,-3.28496089018162,0,0,1,0,1,0
482_chr2,-3.43807796259617,-3.34832778079787,0,0,1,0,1,0
482_chr2,-3.49681224117295,-3.43807796259617,0,0,1,0,1,0
482_chr2,-3.53294766909594,-3.49681224117295,0,0,1,0,1,0
482_chr2,-3.59163339856625,-3.53294766909594,0,0,1,0,1,0
482_chr2,-Inf,-3.59163339856625,0,0,1,0,1,0
482_chr3,-1.66891997279945,Inf,1,0,0,0,1,0
482_chr3,-2.31385244886319,-1.66891997279945,1,1,0,0,1,1
482_chr3,-2.39932299607389,-2.31385244886319,1,1,0,0,1,1
482_chr3,-2.43617000635479,-2.39932299607389,1,1,0,0,1,1
482_chr3,-2.5733856043632,-2.43617000635479,1,1,0,0,1,1
482_chr3,-3.09587818054118,-2.5733856043632,1,1,0,0,1,1
482_chr3,-3.25966164099263,-3.09587818054118,1,1,0,0,1,1
482_chr3,-3.7154771967079,-3.25966164099263,1,1,0,0,1,1
482_chr3,-3.80941711190518,-3.7154771967079,1,1,0,0,1,1
482_chr3,-3.84449684595692,-3.80941711190518,1,1,0,0,1,1
482_chr3,-3.90759286685005,-3.84449684595692,1,1,0,0,1,1
482_chr3,-Inf,-3.90759286685005,1,1,0,0,1,1
482_chr4,-1.57680765910199,Inf,1,0,0,0,1,0
482_chr4,-2.0936542421006,-1.57680765910199,1,1,0,0,1,1
482_chr4,-2.69975894734817,-2.0936542421006,1,1,0,0,1,1
482_chr4,-3.02991030701029,-2.69975894734817,1,1,0,0,1,1
482_chr4,-3.30249302092668,-3.02991030701029,1,1,0,0,1,1
482_chr4,-3.3170659691001,-3.30249302092668,1,1,0,0,1,1
482_chr4,-3.65483113247762,-3.3170659691001,1,1,0,0,1,1
482_chr4,-3.75082904186488,-3.65483113247762,1,1,0,0,1,1
482_chr4,-3.76135264311313,-3.75082904186488,1,1,0,0,1,1
482_chr4,-3.77567813136598,-3.76135264311313,1,1,0,0,1,1
482_chr4,-3.81594011531198,-3.77567813136598,1,1,0,0,1,1
482_chr4,-3.92071376435985,-3.81594011531198,1,1,0,0,1,1
482_chr4,-4.03344139272409,-3.92071376435985,1,1,0,0,1,1
482_chr4,-4.11534824642251,-4.03344139272409,1,1,0,0,1,1
482_chr4,-Inf,-4.11534824642251,1,1,0,0,1,1
482_chr11,0.325064966475733,Inf,0,0,1,1,1,1
482_chr11,-1.45155663226233,0.325064966475733,0,0,1,0,1,0
482_chr11,-2.47324161860717,-1.45155663226233,0,0,1,0,1,0
482_chr11,-2.51272818211458,-2.47324161860717,0,0,1,0,1,0
482_chr11,-2.57753871552162,-2.51272818211458,0,0,1,0,1,0
482_chr11,-2.9729294370851,-2.57753871552162,0,0,1,0,1,0
482_chr11,-3.0074156343991,-2.9729294370851,0,0,1,0,1,0
482_chr11,-3.36697945199752,-3.0074156343991,0,0,1,0,1,0
482_chr11,-3.42792476217437,-3.36697945199752,0,0,1,0,1,0
482_chr11,-3.68962705839393,-3.42792476217437,0,0,1,0,1,0
482_chr11,-3.7975637481117,-3.68962705839393,0,0,1,0,1,0
482_chr11,-3.84167870649622,-3.7975637481117,0,0,1,0,1,0
482_chr11,-3.91731100062109,-3.84167870649622,0,0,1,0,1,0
482_chr11,-Inf,-3.91731100062109,0,0,1,0,1,0
482_chr17,-0.506052911898656,Inf,0,0,1,1,1,1
482_chr17,-2.2051078418274,-0.506052911898656,0,0,1,0,1,0
482_chr17,-2.32310457435528,-2.2051078418274,0,0,1,0,1,0
482_chr17,-2.93142223031809,-2.32310457435528,0,0,1,0,1,0
482_chr17,-3.23695694307059,-2.93142223031809,0,0,1,0,1,0
482_chr17,-3.29728691973129,-3.23695694307059,0,0,1,0,1,0
482_chr17,-3.32670868320166,-3.29728691973129,0,0,1,0,1,0
